rain_mult,imperv_mult,surf_n,infil_min,pipe_n,swmm_peak,pred_peak,abs_err,mahalanobis,knn_dist,in_range,md_quintile
1.30396716721866,1.2362251827571216,0.007920390501353024,0.4850638851669863,0.021636311011152494,21.26,21.239065,0.020934829711915626,3.0931871972232767,1.4530142472958716,False,2
0.9065867670885862,1.309564896204608,0.019998028931837563,1.359238591431014,0.030531628779266688,15.49,15.932629,0.44262863159179666,2.966799192104517,1.3561752009138344,False,2
1.1058299075414237,1.368068265807283,0.022972920353853912,1.5367761005377172,0.0159733602310275,27.75,25.107048,2.6429519653320312,2.810261993941261,1.2675629510603836,False,2
1.0986733680193128,1.02810532313625,0.009254057863771432,0.5545251023172628,0.03239109595950599,14.59,16.080173,1.4901734924316408,3.0016106504745523,1.64049712385975,False,2
1.2568068901433516,0.7099321109950889,0.01590872967837457,0.10452168519599991,0.0069846855405360075,18.15,18.610159,0.46015892028808736,3.4724509365031864,1.7530263103537167,False,3
1.6121207920216865,0.953302104623108,0.015017538873757215,0.9892533458717498,0.006486281788579881,31.26,28.421469,2.8385312652587906,3.543423685631497,1.742090266481825,False,4
0.8341958990642233,1.1824002375361848,0.024300174170328433,1.8227864181537625,0.02393723388895702,18.76,18.386343,0.3736569976806656,2.9910807467361185,1.4620697444936002,False,2
1.0731460436874882,1.2349031884969852,0.03197014158429028,1.2550131483624098,0.03369693716522995,14.01,15.386551,1.3765509033203127,3.62286077917839,1.8486225916565449,False,4
1.4378882588894133,1.3296337086462175,0.009513680958072751,1.2804925065619,0.01880567776513544,24.06,24.857977,0.7979769134521497,3.4968030408513844,1.581124050808032,False,3
1.1637004596445975,1.138409406245483,0.03386196009281365,1.8288143125949539,0.014482802511492891,25.19,26.21849,1.0284906005859362,3.6454521291422957,2.159143415788087,False,4
1.3800903513942333,1.2246100908795654,0.01612603820117043,0.01,0.007443668095289548,34.02,32.026943,1.9930567932128938,3.6073581271998094,1.7896133862556052,False,4
1.4323038651533566,0.9906053207377576,0.03430939848539658,0.6989548045758753,0.03411555270964475,13.83,16.04054,2.2105406951904296,3.9681023630662,2.2743519467795035,False,5
0.9941724382214177,1.2638967616414658,0.008680415498818863,0.8957178992769177,0.029109583850528684,16.26,16.245752,0.014247665405275,3.203246120405136,1.643515301912365,False,3
1.6088161944288348,1.28987977685749,0.0073189398714533895,0.4983149499503331,0.007664323431378655,41.89,33.44762,8.442379608154297,4.535459939579537,2.4485131458989264,False,5
0.6320721678199517,1.1574718853766304,0.026561926343816808,1.3703133194106547,0.030914242550673942,13.48,15.055992,1.5759921264648433,3.34247707833855,1.5532536062918494,False,3
1.38689166671457,1.2703603357926934,0.007660186475747252,0.19787591089423684,0.023981073500620464,19.41,19.203697,0.2063027954101564,3.6472973014264345,1.641714125672189,False,4
1.52906819434001,0.5543928998591947,0.02091016946692356,1.1606229955905794,0.007120871853571731,17.26,22.302483,5.042482604980467,4.169639661556508,2.3311963177645056,False,5
0.9819299547281464,1.3555560416178736,0.025376954473048517,0.20466721266685206,0.03055342279032109,15.48,16.014431,0.534430999755859,3.3113919816779314,1.6544220214075236,False,3
0.9180560377899849,1.3175355767485395,0.014773079806508927,0.9715164041089444,0.017577404389238563,23.79,21.74462,2.045380630493163,2.4598669498327026,1.4553769161673693,False,1
0.8303663295303435,1.347395195543915,0.011604743783019227,0.01,0.01601139501334326,21.82,19.764309,2.055691070556641,3.7050807566650192,1.7570070126782835,False,4
1.3607878975067058,1.2762580311567042,0.0346850804573396,0.3323160502740158,0.01789058512956092,25.14,25.039038,0.10096229553222713,3.285072783151256,1.6236936642868156,False,3
0.665059538192027,1.067178271214415,0.0346519791528947,1.2119263600078116,0.02322145746314952,12.88,14.216502,1.3365021896362297,3.420099582451587,1.5612985233674972,False,3
0.9711655849983455,1.373234596837781,0.020406173537728972,0.01,0.01667896851841353,25.8,22.772335,3.0276649475097663,3.0809836080046304,1.6904939913033465,False,2
0.5816242833552948,0.7319337543989767,0.006769725067681134,0.673527669474765,0.024340955961965248,8.45,10.999288,2.5492876052856452,3.5616068198629987,1.97020849097663,False,4
0.9123795086141817,0.9282858988168746,0.03356018293551467,1.3230023714845178,0.021674148202540225,15.75,16.867746,1.117746353149414,2.9660001676910013,1.5937375422061464,False,2
0.8420043573748264,1.3567804557780618,0.012956399695209881,0.3953333675159536,0.03215559993186815,14.7,16.174227,1.4742267608642585,3.68433944262713,1.591180077276832,False,4
1.1354771963320331,1.2177184429716226,0.023075947602680925,1.1087660580023229,0.01480034319532679,26.97,26.386915,0.5830847930908192,1.7788091303844316,0.8227805848508563,True,1
0.7902949156531733,0.8402796818229206,0.01068989204138352,1.5890502650479137,0.014341003966640533,13.35,13.5723295,0.22232952117919957,3.341237407611176,1.5131777967404534,False,3
1.1737450785715315,1.2623614532588312,0.02856979869473701,0.6411420050903572,0.019835257098677637,22.96,22.824614,0.13538642883300867,2.051268506317095,0.9618567575559588,True,1
1.6926652709665513,1.1568352307882352,0.029446585319417982,1.650456156087876,0.028697680748816977,16.49,16.910677,0.4206769561767594,4.102344997312993,2.3175155503597122,False,5
0.7229848884969368,1.0557594258309249,0.009166261823247309,1.107641682873432,0.033473142492464816,14.1,14.5809145,0.48091449737548864,3.5061286599593706,1.6004542357491558,False,3
1.1153414738277045,0.9396054235137145,0.007286844610599032,1.7748799638163422,0.009210152692288644,21.29,21.846802,0.5568017578125009,4.07588125164571,1.954961708633703,False,5
0.5503754752855641,0.7715701156739149,0.00813157366272668,0.6775241659749714,0.020969075986513052,8.46,11.373869,2.9138689422607413,3.404700994212963,1.8690954000681579,False,3
0.8755787748118196,0.5961624816436616,0.009442440954526562,0.5239780074229056,0.00800107681254739,10.61,12.618373,2.0083729171752935,3.9669220405666064,2.0743676799554747,False,5
1.3374905521809806,0.7364662530174572,0.01486208112630018,0.5448993557427393,0.0181373202522276,19.1,19.694155,0.5941547393798814,2.1274899292800162,1.1516234190407926,True,1
0.5031584556378241,0.6511025340297989,0.030815959040527523,0.01,0.02074361177448178,6.24,10.700754,4.460754165649414,4.297835758498749,2.2620199877766476,False,5
1.0875155221126862,0.8498111050162754,0.018539897167051508,1.3852311043577596,0.030223858668399686,15.65,16.017862,0.3678623199462887,2.4623667030235317,1.2483860117520778,False,1
0.8130257530310927,0.8402779680776994,0.013166552370321617,0.7313323939754928,0.025727770183613063,13.36,13.4905405,0.13054050445556697,2.1029404518907833,1.029860590489764,True,1
0.7745801962162615,0.8476907990507349,0.0327400103366046,0.01,0.019394382547375466,12.56,12.777834,0.21783393859863232,3.41495744486263,1.6560822294131647,False,3
